candidate_id,myneta_url,candidate,constituency_id,constituency,age,party_code,criminal_cases_flag,education_level,movable_assets,movable_assets_rs,movable_assets_img,immovable_assets,immovable_assets_rs,immovable_assets_img,total_assets,total_assets_rs,total_assets_img,liabilities,liabilities_rs,liabilities_img,pan_given,serious_ipc_counts
1070,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1070,Thachai Ganesaraja,204,TIRUNELVELI,64,AIADMK,Yes 32,10th Pass,,,1,"13,73,60,270 ~ 13 Crore+",137360270,,,,1,"3,11,51,133 ~ 3 Crore+",31151133,,Y,0
514,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=514,Thalabathi Murugan. M.,204,TIRUNELVELI,51,IND,No,8th Pass,,,1,"20,00,000 ~ 20 Lacs+",2000000,,,,1,"20,000 ~ 20 Thou+",20000,,Y,0
3958,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3958,Veerabaghu. M.,204,TIRUNELVELI,44,IND,No,12th Pass,,,1,"1,05,000 ~ 1 Lacs+",105000,,,,1,"5,05,270 ~ 5 Lacs+",505270,,Y,0
3959,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3959,Velayutham. P.,204,TIRUNELVELI,48,IND,No,12th Pass,,,1,"10,00,000 ~ 10 Lacs+",1000000,,,,1,"80,000 ~ 80 Thou+",80000,,Y,0
3228,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3228,Anandhi.S,205,AVANASHI (SC),46,IND,No,Illiterate,,,1,"1,75,000 ~ 1 Lacs+",175000,,,,1,"1,00,000 ~ 1 Lacs+",100000,,N,0
3227,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3227,Arumugam. P,205,AVANASHI (SC),50,IND,Yes 1,Illiterate,,,1,0 ~,0,,,,1,0 ~,0,,Y,2
3225,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3225,Arumugam.R,205,AVANASHI (SC),62,Ganasangam Party of India,No,Not Given,,,1,"18,00,000 ~ 18 Lacs+",1800000,,,,1,"6,00,000 ~ 6 Lacs+",600000,,Y,0
3226,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3226,Chinnasamy.V,205,AVANASHI (SC),45,Tamizhaga Vaazhvurimai Katchi,No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
665,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=665,Dhanabal.R,205,AVANASHI (SC),45,IND,No,10th Pass,,,1,0 ~,0,,,,1,"2,80,000 ~ 2 Lacs+",280000,,Y,0
1396,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1396,Dr. Gokilamani.V,205,AVANASHI (SC),28,DMK,No,Graduate Professional,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1397,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1397,Dr. L. Murugan,205,AVANASHI (SC),48,BJP,Yes 4,Doctorate,,,1,"2,35,25,000 ~ 2 Crore+",23525000,,,,1,"39,15,343 ~ 39 Lacs+",3915343,,Y,2
3229,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3229,Gokilamani. M,205,AVANASHI (SC),49,IND,No,5th Pass,,,1,0 ~,0,,,,1,0 ~,0,,N,0
3224,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3224,Govindan.P,205,AVANASHI (SC),65,BSP,No,10th Pass,,,1,"1,70,00,000 ~ 1 Crore+",17000000,,,,1,"9,00,000 ~ 9 Lacs+",900000,,Y,0
664,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=664,Kamali.S,205,AVANASHI (SC),28,Tamilaga Vettri Kazhagam,No,Post Graduate,,,1,0 ~,0,,,,1,"1,53,000 ~ 1 Lacs+",153000,,Y,0
18,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=18,Menaka. V,205,AVANASHI (SC),28,Naam Tamilar Katchi,No,Graduate,,,1,0 ~,0,,,,1,"63,000 ~ 63 Thou+",63000,,Y,0
3231,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3231,Moorthi.R,205,AVANASHI (SC),32,IND,No,5th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
663,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=663,Sathiyarasu. R,205,AVANASHI (SC),38,IND,No,5th Pass,,,1,0 ~,0,,,,1,"1,10,000 ~ 1 Lacs+",110000,,Y,0
3230,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3230,Subramani.C.K,205,AVANASHI (SC),59,IND,No,Illiterate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
287,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=287,Ananthi.S,206,DHARAPURAM (SC),41,IND,No,Post Graduate,,,1,0 ~,0,,,,1,"77,000 ~ 77 Thou+",77000,,Y,0
286,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=286,Dhivya,206,DHARAPURAM (SC),28,Naam Tamilar Katchi,No,Post Graduate,,,1,0 ~,0,,,,1,"5,03,000 ~ 5 Lacs+",503000,,Y,0
1075,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1075,Gowri Chitra,206,DHARAPURAM (SC),54,Tamilaga Vettri Kazhagam,No,Post Graduate,,,1,"82,00,000 ~ 82 Lacs+",8200000,,,,1,0 ~,0,,Y,0
2850,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2850,Gowri.P,206,DHARAPURAM (SC),36,IND,No,Others,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2849,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2849,Indhirani.C,206,DHARAPURAM (SC),51,IND,No,Illiterate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1156,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1156,Indirani.T,206,DHARAPURAM (SC),64,DMK,No,Others,,,1,"6,87,00,000 ~ 6 Crore+",68700000,,,,1,"1,70,81,000 ~ 1 Crore+",17081000,,Y,0
2851,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2851,Mohanraj.M,206,DHARAPURAM (SC),25,IND,No,Post Graduate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2852,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2852,Rohini.S,206,DHARAPURAM (SC),27,IND,No,Graduate Professional,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1117,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1117,Sathyabama.P,206,DHARAPURAM (SC),51,AIADMK,Yes 2,10th Pass,,,1,"9,16,00,000 ~ 9 Crore+",91600000,,,,1,"1,48,50,368 ~ 1 Crore+",14850368,,Y,1
3240,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3240,B.Rajendran,207,KANGAYAM,69,IND,No,Graduate,,,1,"20,00,000 ~ 20 Lacs+",2000000,,,,1,0 ~,0,,Y,0
3235,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3235,Gowtham,207,KANGAYAM,37,IND,No,Others,,,1,"55,00,000 ~ 55 Lacs+",5500000,,,,1,0 ~,0,,Y,0
3233,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3233,K.Arumugam,207,KANGAYAM,59,IND,No,Graduate,,,1,"4,00,000 ~ 4 Lacs+",400000,,,,1,"1,60,000 ~ 1 Lacs+",160000,,Y,0
288,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=288,Karmegan.M,207,KANGAYAM,68,Naam Tamilar Katchi,Yes 1,Post Graduate,,,1,"22,47,00,000 ~ 22 Crore+",224700000,,,,1,0 ~,0,,Y,1
3234,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3234,Karthikeyan,207,KANGAYAM,41,IND,No,5th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1167,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1167,M.P.Saminathan,207,KANGAYAM,61,DMK,Yes 1,Graduate,,,1,"12,36,85,289 ~ 12 Crore+",123685289,,,,1,"3,11,32,727 ~ 3 Crore+",31132727,,Y,2
793,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=793,Mani Gounder,207,KANGAYAM,72,Tamilaga Vettri Kazhagam,No,12th Pass,,,1,"14,43,20,000 ~ 14 Crore+",144320000,,,,1,"19,11,736 ~ 19 Lacs+",1911736,,Y,0
1364,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1364,Nsn Nataraj,207,KANGAYAM,68,AIADMK,No,Graduate,,,1,"47,57,42,000 ~ 47 Crore+",475742000,,,,1,"12,32,51,656 ~ 12 Crore+",123251656,,Y,0
3239,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3239,P.Mani,207,KANGAYAM,47,IND,No,5th Pass,,,1,"1,00,000 ~ 1 Lacs+",100000,,,,1,0 ~,0,,N,0
3238,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3238,P.Parthiban,207,KANGAYAM,37,IND,No,10th Pass,,,1,"7,75,000 ~ 7 Lacs+",775000,,,,1,0 ~,0,,Y,0
794,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=794,P.Thirugnanasambantham,207,KANGAYAM,50,Party for the Rights of Other backward Classes,No,Graduate Professional,,,1,"6,62,00,000 ~ 6 Crore+",66200000,,,,1,"1,30,000 ~ 1 Lacs+",130000,,Y,0
3237,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3237,Palanisamy,207,KANGAYAM,46,IND,No,Literate,,,1,"2,22,000 ~ 2 Lacs+",222000,,,,1,0 ~,0,,Y,0
289,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=289,R. Immanuvel,207,KANGAYAM,40,IND,No,12th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
3232,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3232,R.Vijayalakshmi,207,KANGAYAM,49,Ganasangam Party of India,No,10th Pass,,,1,"20,00,000 ~ 20 Lacs+",2000000,,,,1,"11,00,000 ~ 11 Lacs+",1100000,,Y,0
3236,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3236,T.Nataraj,207,KANGAYAM,73,IND,No,5th Pass,,,1,"88,32,500 ~ 88 Lacs+",8832500,,,,1,0 ~,0,,Y,0
2855,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2855,A Shanmugavel,208,MADATHUKULAM,60,IND,No,5th Pass,,,1,"13,00,000 ~ 13 Lacs+",1300000,,,,1,0 ~,0,,Y,0
2853,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2853,Ak Senthilkumar,208,MADATHUKULAM,54,Puthiya Tamilagam,No,Graduate,,,1,"57,50,000 ~ 57 Lacs+",5750000,,,,1,"4,00,000 ~ 4 Lacs+",400000,,Y,0
825,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=825,C Shanmugavelu,208,MADATHUKULAM,76,Amma Makkal Munnettra Kazagam,No,Post Graduate,,,1,"3,05,50,000 ~ 3 Crore+",30550000,,,,1,"25,82,860 ~ 25 Lacs+",2582860,,Y,0
2856,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2856,K Shanmugavel,208,MADATHUKULAM,37,IND,No,8th Pass,,,1,"75,00,000 ~ 75 Lacs+",7500000,,,,1,"11,31,000 ~ 11 Lacs+",1131000,,Y,0
824,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=824,K Vadivazhagan Balaji,208,MADATHUKULAM,38,IND,No,Post Graduate,,,1,"3,47,000 ~ 3 Lacs+",347000,,,,1,0 ~,0,,Y,0
2854,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2854,M Ahamed Ali,208,MADATHUKULAM,46,IND,No,Others,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
79,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=79,M Radhamani,208,MADATHUKULAM,38,Naam Tamilar Katchi,No,Post Graduate,,,1,"55,00,000 ~ 55 Lacs+",5500000,,,,1,"3,43,913 ~ 3 Lacs+",343913,,Y,0
2858,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2858,M Shanugavel,208,MADATHUKULAM,45,IND,No,8th Pass,,,1,0 ~,0,,,,1,"5,10,000 ~ 5 Lacs+",510000,,Y,0
2859,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2859,P Thangaraj,208,MADATHUKULAM,51,IND,No,Literate,,,1,"6,00,000 ~ 6 Lacs+",600000,,,,1,"2,00,000 ~ 2 Lacs+",200000,,Y,0
822,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=822,R Jayaramakrishnan,208,MADATHUKULAM,59,DMK,No,Graduate Professional,,,1,"2,70,90,000 ~ 2 Crore+",27090000,,,,1,"77,68,000 ~ 77 Lacs+",7768000,,Y,0
823,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=823,R Thirumalai,208,MADATHUKULAM,33,Tamilaga Vettri Kazhagam,No,Graduate,,,1,0 ~,0,,,,1,"38,435 ~ 38 Thou+",38435,,Y,0
2857,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2857,S Shanmugavel,208,MADATHUKULAM,52,IND,No,Illiterate,,,1,"5,00,000 ~ 5 Lacs+",500000,,,,1,0 ~,0,,N,0
2860,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2860,Sp Mahendran,208,MADATHUKULAM,39,IND,No,Post Graduate,,,1,"60,00,000 ~ 60 Lacs+",6000000,,,,1,"48,90,000 ~ 48 Lacs+",4890000,,Y,0
2537,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2537,A. Ramesh,209,PALLADAM,43,IND,No,10th Pass,,,1,"31,00,000 ~ 31 Lacs+",3100000,,,,1,"29,02,002 ~ 29 Lacs+",2902002,,Y,0
2530,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2530,A.Annadurai,209,PALLADAM,53,IND,Yes 9,10th Pass,,,1,0 ~,0,,,,1,"10,87,250 ~ 10 Lacs+",1087250,,Y,2
2533,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2533,A.Saravanan,209,PALLADAM,52,IND,No,Literate,,,1,"3,00,000 ~ 3 Lacs+",300000,,,,1,0 ~,0,,Y,0
2531,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2531,Annadurai.R,209,PALLADAM,53,IND,No,Illiterate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2534,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2534,G.Selvaraj,209,PALLADAM,65,IND,No,5th Pass,,,1,"24,00,000 ~ 24 Lacs+",2400000,,,,1,"4,25,000 ~ 4 Lacs+",425000,,Y,0
726,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=726,K.P.Paramasivam,209,PALLADAM,70,AIADMK,No,8th Pass,,,1,"16,45,50,000 ~ 16 Crore+",164550000,,,,1,"2,60,000 ~ 2 Lacs+",260000,,Y,0
1077,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1077,K.Ramkumar,209,PALLADAM,37,Tamilaga Vettri Kazhagam,No,8th Pass,,,1,"19,00,000 ~ 19 Lacs+",1900000,,,,1,"3,65,414 ~ 3 Lacs+",365414,,Y,0
2527,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2527,K.Rathinasamy,209,PALLADAM,48,BSP,No,5th Pass,,,1,"10,00,000 ~ 10 Lacs+",1000000,,,,1,"45,500 ~ 45 Thou+",45500,,Y,0
2528,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2528,K.Sakthivel,209,PALLADAM,46,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,No,10th Pass,,,1,"20,00,000 ~ 20 Lacs+",2000000,,,,1,0 ~,0,,Y,0
1113,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1113,K.Selvaraj,209,PALLADAM,70,DMK,No,5th Pass,,,1,"1,59,00,000 ~ 1 Crore+",15900000,,,,1,"42,25,656 ~ 42 Lacs+",4225656,,Y,0
116,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=116,K.V.Thamiliniyan,209,PALLADAM,28,Naam Tamilar Katchi,No,Graduate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2535,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2535,M. Selvaraj,209,PALLADAM,51,IND,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2532,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2532,S.Arumugam,209,PALLADAM,42,IND,No,Graduate,,,1,"3,00,000 ~ 3 Lacs+",300000,,,,1,0 ~,0,,Y,0
2529,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2529,S.Dharmaraj,209,PALLADAM,69,Tamilaga Makkal Nala Katchi,No,5th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2536,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2536,V.Mohanraj,209,PALLADAM,27,IND,No,Others,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2544,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2544,G.Balakrishnan,210,TIRUPPUR (NORTH),43,IND,Yes 11,8th Pass,,,1,"35,00,000 ~ 35 Lacs+",3500000,,,,1,"24,65,000 ~ 24 Lacs+",2465000,,Y,2
2543,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2543,Ganishkar,210,TIRUPPUR (NORTH),28,IND,No,Graduate Professional,,,1,"9,00,000 ~ 9 Lacs+",900000,,,,1,0 ~,0,,Y,0
2542,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2542,K.Anand,210,TIRUPPUR (NORTH),45,IND,No,Illiterate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2548,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2548,K.Venkadaswamy,210,TIRUPPUR (NORTH),68,IND,No,10th Pass,,,1,"35,00,000 ~ 35 Lacs+",3500000,,,,1,0 ~,0,,Y,0
2538,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2538,L.James Reynold,210,TIRUPPUR (NORTH),47,BSP,No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2545,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2545,M.Rangasamy,210,TIRUPPUR (NORTH),55,IND,No,8th Pass,,,1,"12,00,000 ~ 12 Lacs+",1200000,,,,1,"8,00,000 ~ 8 Lacs+",800000,,Y,0
735,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=735,M.Ravi Alias M.Subramanian,210,TIRUPPUR (NORTH),70,CPI,No,10th Pass,,,1,"2,84,24,200 ~ 2 Crore+",28424200,,,,1,0 ~,0,,Y,0
1109,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1109,M.S.M.Anandan,210,TIRUPPUR (NORTH),64,AIADMK,Yes 3,10th Pass,,,1,"10,22,00,000 ~ 10 Crore+",102200000,,,,1,"2,63,59,238 ~ 2 Crore+",26359238,,Y,1
2546,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2546,P.Ravi,210,TIRUPPUR (NORTH),55,IND,No,5th Pass,,,1,"40,00,000 ~ 40 Lacs+",4000000,,,,1,"5,00,000 ~ 5 Lacs+",500000,,Y,0
2540,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2540,Py.Dhatchinamurthy,210,TIRUPPUR (NORTH),72,Tamizhaga Vaazhvurimai Katchi,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
196,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=196,R.Abinaya,210,TIRUPPUR (NORTH),29,Naam Tamilar Katchi,Yes 2,Graduate,,,1,"75,00,000 ~ 75 Lacs+",7500000,,,,1,"74,34,000 ~ 74 Lacs+",7434000,,Y,0
2547,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2547,R.Vishnumoorthy,210,TIRUPPUR (NORTH),46,IND,No,5th Pass,,,1,0 ~,0,,,,1,"65,000 ~ 65 Thou+",65000,,Y,0
2541,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2541,S.Anandhakumar,210,TIRUPPUR (NORTH),44,IND,No,12th Pass,,,1,"2,35,00,000 ~ 2 Crore+",23500000,,,,1,"1,84,98,937 ~ 1 Crore+",18498937,,Y,0
2539,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2539,T.Krishnaswamy,210,TIRUPPUR (NORTH),65,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,No,Literate,,,1,"10,00,000 ~ 10 Lacs+",1000000,,,,1,0 ~,0,,Y,0
195,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=195,V.Sathyabama,210,TIRUPPUR (NORTH),54,Tamilaga Vettri Kazhagam,Yes 1,Post Graduate,,,1,0 ~,0,,,,1,"96,012 ~ 96 Thou+",96012,,Y,0
1741,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1741,Amuthavel. P,211,TIRUPPUR (SOUTH),44,IND,No,Graduate,,,1,"30,00,000 ~ 30 Lacs+",3000000,,,,1,0 ~,0,,Y,0
1078,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1078,Balamurugan. S,211,TIRUPPUR (SOUTH),49,Tamilaga Vettri Kazhagam,Yes 3,12th Pass,,,1,"1,34,64,000 ~ 1 Crore+",13464000,,,,1,"1,29,53,804 ~ 1 Crore+",12953804,,Y,0
1745,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1745,Dhanabal. D,211,TIRUPPUR (SOUTH),47,IND,No,Graduate,,,1,"6,28,16,200 ~ 6 Crore+",62816200,,,,1,"22,18,504 ~ 22 Lacs+",2218504,,Y,0
197,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=197,Dinesh. P.N,211,TIRUPPUR (SOUTH),38,Naam Tamilar Katchi,No,Post Graduate,,,1,"45,00,000 ~ 45 Lacs+",4500000,,,,1,"36,16,500 ~ 36 Lacs+",3616500,,Y,0
1747,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1747,Dineshkumar S/O Kalimuthu,211,TIRUPPUR (SOUTH),34,IND,No,12th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1746,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1746,Dineshkumar S/O P.Arumugam,211,TIRUPPUR (SOUTH),33,IND,No,10th Pass,,,1,0 ~,0,,,,1,"15,21,000 ~ 15 Lacs+",1521000,,Y,0
1287,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1287,Dineshkumar. N,211,TIRUPPUR (SOUTH),47,DMK,No,Post Graduate,,,1,"67,25,00,000 ~ 67 Crore+",672500000,,,,1,"8,07,04,823 ~ 8 Crore+",80704823,,Y,0
1748,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1748,Dineshkumar. V,211,TIRUPPUR (SOUTH),28,IND,No,12th Pass,,,1,"5,45,500 ~ 5 Lacs+",545500,,,,1,"37,44,880 ~ 37 Lacs+",3744880,,Y,0
1742,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1742,Dr. Ramakrishnan. S,211,TIRUPPUR (SOUTH),43,IND,Yes 1,Doctorate,,,1,0 ~,0,,,,1,"7,00,000 ~ 7 Lacs+",700000,,Y,1
1740,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1740,John Basha. A,211,TIRUPPUR (SOUTH),40,Tamizhaga Vaazhvurimai Katchi,Yes 2,12th Pass,,,1,"95,00,000 ~ 95 Lacs+",9500000,,,,1,"35,00,000 ~ 35 Lacs+",3500000,,Y,2
1736,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1736,Kalimuthu. K,211,TIRUPPUR (SOUTH),42,All India Forward Bloc,No,8th Pass,,,1,"2,63,60,000 ~ 2 Crore+",26360000,,,,1,"60,00,000 ~ 60 Lacs+",6000000,,Y,0
1743,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1743,Karthikadevi. K,211,TIRUPPUR (SOUTH),31,IND,No,5th Pass,,,1,0 ~,0,,,,1,"2,18,000 ~ 2 Lacs+",218000,,Y,0
1744,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1744,Kesavamurthi. N,211,TIRUPPUR (SOUTH),43,IND,No,10th Pass,,,1,"2,71,50,000 ~ 2 Crore+",27150000,,,,1,"48,16,000 ~ 48 Lacs+",4816000,,Y,0
1749,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1749,Mahalingam. V,211,TIRUPPUR (SOUTH),59,IND,No,Literate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1737,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1737,Malarvizhi. G,211,TIRUPPUR (SOUTH),52,Indhu Dravida Makkal Katchi,No,Others,,,1,"15,00,000 ~ 15 Lacs+",1500000,,,,1,"16,54,000 ~ 16 Lacs+",1654000,,Y,0
1738,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1738,Mohamed Mubarak Ali,211,TIRUPPUR (SOUTH),42,Ganasangam Party of India,No,10th Pass,,,1,0 ~,0,,,,1,"78,000 ~ 78 Thou+",78000,,Y,0
1751,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1751,Ramesh. S,211,TIRUPPUR (SOUTH),48,IND,No,5th Pass,,,1,"1,00,00,000 ~ 1 Crore+",10000000,,,,1,"14,82,000 ~ 14 Lacs+",1482000,,Y,0
1735,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1735,Rangasamy. S,211,TIRUPPUR (SOUTH),41,BSP,No,8th Pass,,,1,0 ~,0,,,,1,"2,00,000 ~ 2 Lacs+",200000,,Y,0
1750,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1750,Rathinavel. M,211,TIRUPPUR (SOUTH),51,IND,No,12th Pass,,,1,"55,00,000 ~ 55 Lacs+",5500000,,,,1,"1,40,000 ~ 1 Lacs+",140000,,Y,0
1288,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1288,Thangaraj. S,211,TIRUPPUR (SOUTH),47,BJP,No,8th Pass,,,1,"19,28,51,700 ~ 19 Crore+",192851700,,,,1,"4,31,89,038 ~ 4 Crore+",43189038,,Y,0
1752,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1752,Vasanthamani. K,211,TIRUPPUR (SOUTH),56,IND,No,Literate,,,1,"1,00,00,000 ~ 1 Crore+",10000000,,,,1,0 ~,0,,Y,0
1753,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1753,Venkadasamy. K,211,TIRUPPUR (SOUTH),68,IND,No,10th Pass,,,1,"35,00,000 ~ 35 Lacs+",3500000,,,,1,0 ~,0,,Y,0
1754,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1754,Venkatachalam. G,211,TIRUPPUR (SOUTH),63,IND,No,10th Pass,,,1,"20,00,000 ~ 20 Lacs+",2000000,,,,1,0 ~,0,,Y,0
1739,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1739,Vijayakumar. M,211,TIRUPPUR (SOUTH),50,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,No,12th Pass,,,1,"50,00,000 ~ 50 Lacs+",5000000,,,,1,0 ~,0,,Y,0
2550,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2550,Elsy C.,212,UDUMALAIPETTAI,66,IND,No,Others,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2551,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2551,Ganesh S.,212,UDUMALAIPETTAI,31,IND,No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1299,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1299,Jayakumar M.,212,UDUMALAIPETTAI,50,DMK,No,Post Graduate,,,1,"2,71,80,000 ~ 2 Crore+",27180000,,,,1,"11,99,763 ~ 11 Lacs+",1199763,,Y,0
2552,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2552,Kalimuthu S.,212,UDUMALAIPETTAI,37,IND,No,12th Pass,,,1,"22,00,000 ~ 22 Lacs+",2200000,,,,1,"68,37,000 ~ 68 Lacs+",6837000,,Y,0
